Agreement,Freedom,Happiness
0.7,7,4.89502147083601
0.7,8,4.93479755870716
0.7,9,4.7514943287928
0.7,10,4.33387094505678
0.06,1,2.99060176331591
0.06,2,3.80813776203723
0.06,3,4.18922739976948
0.06,4,4.21453519088034
0.06,5,4.16742512721336
0.06,6,6.31184883886115
0.06,7,6.46201606881255
0.06,8,5.56163844166921
0.06,9,8.10132089812148
0.06,10,7.66334213875618
0.7,1,4.81467433228531
0.7,2,6.08746571647374
0.7,3,5.75951167879574
0.7,4,4.04579610570466
0.7,5,4.49161388997398
0.7,6,4.5933092472119
0.7,7,5.25409466315549
0.7,8,4.826588785503
0.7,9,4.07552039415107
0.7,10,4.06990613954165
0.06,1,2.89048901039637
0.06,2,3.9680807421586
0.06,3,4.27621979498748
0.06,4,5.14719741177985
0.06,5,4.45400082896337
0.06,6,5.38730140098103
0.06,7,5.95115960568288
0.06,8,7.8438735130228
0.06,9,7.90851586045471
0.06,10,8.28562013028609
0.7,1,5.28925059688627
0.7,2,5.56022850695732
0.7,3,5.31743610234362
0.7,4,4.67484235509113
0.7,5,4.74355557598073
0.7,6,4.14723415343481
0.7,7,5.01164246726721
0.7,8,4.74289901800296
0.7,9,5.569935729735
0.7,10,4.51808465610286
0.06,1,3.45267638377115
0.06,2,4.4125854029761
0.06,3,4.50720162758075
0.06,4,5.25521696628795
0.06,5,5.61703097999892
0.06,6,5.64720117732044
0.06,7,6.34391210417374
0.06,8,6.63416379999819
0.06,9,6.81792337267949
0.06,10,8.07413469312009
0.7,1,4.37305872602825
0.7,2,5.35945734926828
0.7,3,5.28047825872694
0.7,4,4.36672492359053
0.7,5,4.54064465613976
0.7,6,3.79007195208826
0.7,7,3.89576452356412
0.7,8,5.00093204679143
0.7,9,4.67710215338504
0.7,10,5.17241971121625
0.06,1,3.70668665161762
0.06,2,3.38256414005795
0.06,3,4.1308466580119
0.06,4,4.35435325458838
0.06,5,5.69857332833729
0.06,6,5.40322948845888
0.06,7,5.48718926890652
0.06,8,6.86805645559353
0.06,9,6.91167258656575
0.06,10,7.60320702584229
0.7,1,4.37377868829395
0.7,2,5.61472102755983
0.7,3,6.18788542347797
0.7,4,4.30602747016265
0.7,5,5.46696647822596
0.7,6,5.45672396140166
0.7,7,4.01444352704363
0.7,8,4.34341280829005
0.7,9,4.63929545359134
0.7,10,4.76270023282459
0.06,1,3.72867745957737
0.06,2,4.32065435121485
0.06,3,3.98501019747857
0.06,4,4.79969422007818
0.06,5,5.39893337935079
0.06,6,4.4167201504965
0.06,7,6.60060858620875
0.06,8,7.0088121247612
0.06,9,7.57440256710903
0.06,10,7.47943777768695
0.7,1,5.66438187223009
0.7,2,5.22994020098655
0.7,3,4.19730990568302
0.7,4,4.60019842991655
0.7,5,5.17689742268953
0.7,6,5.00202157999801
0.7,7,4.99524456740578
0.7,8,4.38507096721544
0.7,9,5.0040554788601
0.7,10,4.07917636957068
0.06,1,2.97832094245714
0.06,2,3.64662390199281
0.06,3,3.37676876240434
0.06,4,3.97649943758769
0.06,5,5.64326108765185
0.06,6,5.87422146015463
0.06,7,6.39434014309488
0.06,8,7.51844231841352
0.06,9,6.98528620133041
0.06,10,7.22002622204982
0.7,1,5.169574799372
0.7,2,5.1356447962016
0.7,3,5.83655641294479
0.7,4,5.20010568204838
0.7,5,4.66506104648723
0.7,6,4.47771416634883
0.7,7,4.91653395615647
0.7,8,4.60843657336576
0.7,9,4.21420113295496
0.7,10,3.74875378163271
0.06,1,3.99215777006849
0.06,2,3.49250707642094
0.06,3,3.75074256657903
0.06,4,4.88473592408165
0.06,5,5.0591863723303
0.06,6,6.74072753836976
0.06,7,6.70529504849008
0.06,8,6.23874022260642
0.06,9,7.48156982015868
0.06,10,8.21947031590772
0.7,1,5.67925382586646
0.7,2,5.06048341014243
0.7,3,4.91951066960425
0.7,4,4.61245778376836
0.7,5,4.88871362192121
0.7,6,4.55345348065526
0.7,7,5.39123544569437
0.7,8,4.34111768868293
0.7,9,5.09911372384235
0.7,10,4.67767846225372
0.06,1,2.76821186743704
0.06,2,2.93454297144762
0.06,3,4.43417798236516
0.06,4,4.48290068137949
0.06,5,5.16631341212284
0.06,6,6.25553012849539
0.06,7,5.29375275254714
0.06,8,5.92825790370545
0.06,9,7.26154039354339
0.06,10,7.92070119581041
0.7,1,5.1310012484502
0.7,2,4.8928582144028
0.7,3,4.78133532876556
0.7,4,6.08473000121581
0.7,5,5.42455059557424
0.7,6,5.40920038046903
0.7,7,3.82434786345703
0.7,8,4.5991132126575
0.7,9,3.15531597826394
0.7,10,4.4640739500251
0.06,1,2.79553870203816
0.06,2,2.90227177387631
0.06,3,3.57367479860982
0.06,4,4.07586740493245
0.06,5,3.73269974209174
0.06,6,5.69598837393483
0.06,7,6.65387258834348
0.06,8,6.15284403497689
0.06,9,6.4187124487419
0.06,10,7.40649332954019
0.7,1,4.38971298983604
0.7,2,5.85804647172745
0.7,3,5.7589717723741
0.7,4,4.50263020256292
0.7,5,4.96023146236785
0.7,6,4.16366362728753
0.7,7,5.59500314287052
0.7,8,4.12745259124081
0.7,9,4.72133929450127
0.7,10,4.09797495466513
0.06,1,2.52476439495576
0.06,2,4.31705205917458
0.06,3,4.09289177546176
0.06,4,3.76463518524356
0.06,5,6.32990896039144
0.06,6,5.23860952958486
0.06,7,5.19208908814052
0.06,8,6.74430847350916
0.06,9,7.55575180252079
0.06,10,7.2732328335497
0.7,1,4.86281145400224
0.7,2,5.78833924484381
0.7,3,3.75915263408145
0.7,4,5.53891691838247
0.7,5,3.96864554730334
0.7,6,3.87325108956825
0.7,7,4.34018795422751
0.7,8,5.64130980663498
0.7,9,5.37704041484564
0.7,10,4.74732424714904
0.06,1,3.3309019699824
0.06,2,3.57729395341088
0.06,3,4.84928310030554
0.06,4,4.9907345681441
0.06,5,5.02946035780839
0.06,6,5.88022843978792
0.06,7,6.51819909631309
0.06,8,6.3036906956435
0.06,9,7.19727033065877
0.06,10,7.19006675435535
0.7,1,6.0356379870276
0.7,2,5.80037472849139
0.7,3,4.75481394997295
0.7,4,4.28008680697177
0.7,5,4.21806589264732
0.7,6,4.50720794926047
0.7,7,5.38438087624752
0.7,8,3.99919313581387
0.7,9,4.18672080834888
0.7,10,3.13377559369236
0.06,1,2.43983328489928
0.06,2,3.8714878762444
0.06,3,4.74841397918468
0.06,4,5.04122079534514
0.06,5,5.62060040371161
0.06,6,6.29062693475138
0.06,7,6.37491402657883
0.06,8,6.78336670598451
0.06,9,6.53642228206951
0.06,10,8.49504599073986
0.7,1,4.3993598804904
0.7,2,3.70685443232191
0.7,3,4.30215970725196
0.7,4,5.38195069724652
0.7,5,5.05431748480822
0.7,6,5.01190827400493
0.7,7,4.98379287417888
0.7,8,5.25911232357207
0.7,9,3.71250776561732
0.7,10,4.51890318317237
0.06,1,3.04207558610487
0.06,2,3.86965757596113
0.06,3,4.43850294987942
0.06,4,5.38409829911504
0.06,5,6.09993262250035
0.06,6,6.06435450309764
0.06,7,6.89762866505934
0.06,8,5.40505544372892
0.06,9,7.42343630766645
0.06,10,7.55050967498293
0.7,1,4.9988119485641
0.7,2,5.34220326343008
0.7,3,4.47594716580044
0.7,4,4.69720728643842
0.7,5,4.76384345048733
0.7,6,5.288049409346
0.7,7,5.37148533103621
0.7,8,5.28596841181618
0.7,9,4.8368154411568
0.7,10,3.50375802557426
0.06,1,2.96678900367218
0.06,2,4.08519576583246
0.06,3,4.59224068396742
0.06,4,5.18531049047765
0.06,5,5.03857971472644
0.06,6,5.5400850099988
0.06,7,6.48946920438383
0.06,8,7.55800372010911
0.06,9,8.31073698388398
0.06,10,8.12701948693814
0.7,1,5.21987485440823
0.7,2,5.21775981935422
0.7,3,5.00122644182104
0.7,4,4.58647139044114
0.7,5,4.80228373113064
0.7,6,4.44325250489196
0.7,7,4.48454642189172
0.7,8,4.20248347480505
0.7,9,4.56415563918454
0.7,10,3.52187786485891
0.06,1,2.44331151478453
0.06,2,3.53021775969041
0.06,3,4.99243793420677
0.06,4,4.56236824622469
0.06,5,4.94373019813053
0.06,6,5.85998400190475
0.06,7,6.80501139913407
0.06,8,6.10611424604613
0.06,9,8.40552630703406
0.06,10,7.39261974609719
0.7,1,4.91953300541697
0.7,2,4.53569022030817
0.7,3,5.16937311120079
0.7,4,4.43251524930829
0.7,5,3.88548603051707
0.7,6,5.38957051166263
0.7,7,5.27029078612974
0.7,8,5.43953702308425
0.7,9,5.67863424980125
0.7,10,4.76271958147673
0.06,1,2.00611322555491
0.06,2,3.7509352595992
0.06,3,3.47395338817206
0.06,4,4.54119353817077
0.06,5,4.95544930222377
0.06,6,5.18881561792398
0.06,7,5.45371680458038
0.06,8,6.72357752932285
0.06,9,7.54784300440673
0.06,10,7.32505115871816
0.7,1,5.97858432136333
0.7,2,5.38918367098342
0.7,3,5.1975701146859
0.7,4,5.3534749837331
0.7,5,5.63830434691361
0.7,6,3.86621693484834
0.7,7,4.88747742032193
0.7,8,4.67079120205998
0.7,9,4.05214560642821
0.7,10,3.19656669149058
0.06,1,3.42379290770388
0.06,2,3.72727426748353
0.06,3,4.13701867003067
0.06,4,5.03621135343783
0.06,5,5.03064788833416
0.06,6,6.78479135582117
0.06,7,5.46818566191883
0.06,8,6.88477080172364
0.06,9,7.57890290446754
0.06,10,7.78381602252358
0.7,1,5.25174650424184
0.7,2,5.29927849545293
0.7,3,4.87258382847573
0.7,4,5.39086092214806
0.7,5,4.64145730618241
0.7,6,4.93532778126993
0.7,7,5.28558240275161
0.7,8,3.25697681186125
0.7,9,4.63019019144744
0.7,10,3.16006349501061
0.06,1,2.06342904950377
0.06,2,2.76127127278232
0.06,3,4.32689080816826
0.06,4,5.14322928637033
0.06,5,4.49887590020725
0.06,6,5.82224332523404
0.06,7,6.00837171258906
0.06,8,7.12413064858847
0.06,9,7.30958783210172
0.06,10,8.30776540193165
0.7,1,6.68243978431551
0.7,2,5.02464112248008
0.7,3,4.83972880447815
0.7,4,4.65203472865158
0.7,5,3.93748732965736
0.7,6,4.56276958844045
0.7,7,5.05752458470834
0.7,8,4.69389391991096
0.7,9,3.63213178372031
0.7,10,4.36653850511017
0.06,1,3.24869984418685
0.06,2,4.29288772560462
0.06,3,3.98415950087885
0.06,4,4.34763082461978
0.06,5,5.22922826492929
0.06,6,4.53735983800726
0.06,7,6.4816680065895
0.06,8,6.34909360765027
0.06,9,8.02321070950629
0.06,10,8.32770104339591
0.7,1,4.49974573236367
0.7,2,5.45132624011119
0.7,3,4.59649727852068
0.7,4,5.36713233348255
0.7,5,5.97351397447468
0.7,6,5.10551474962587
0.7,7,4.56694382550698
0.7,8,4.83041754146535
0.7,9,4.22465963663297
0.7,10,4.62568033320134
0.06,1,3.66126500356352
0.06,2,2.85046959130573
0.06,3,3.96967981340626
0.06,4,5.8232035991004
0.06,5,4.46185657511118
0.06,6,5.82191328698487
0.06,7,6.06986942645672
0.06,8,6.09157222779514
0.06,9,6.67582098553034
0.06,10,7.07984476560738
0.7,1,4.27368071469551
0.7,2,5.09604566801249
0.7,3,4.80986766359484
0.7,4,4.26965590675815
0.7,5,4.34457707389831
0.7,6,5.70154684149471
0.7,7,5.68427779686853
0.7,8,4.32454737733899
0.7,9,4.74125315872898
0.7,10,4.25570257491125
0.06,1,1.69172896407682
0.06,2,2.37571357943988
0.06,3,4.28091939083048
0.06,4,4.75276214220247
0.06,5,5.65160178588263
0.06,6,4.97259414425761
0.06,7,7.43444168672554
0.06,8,7.42683445785885
0.06,9,6.3374317433424
0.06,10,7.4989472114005
0.7,1,5.31928139997784
0.7,2,6.1292713643519
0.7,3,4.98572587820833
0.7,4,5.07150435567879
0.7,5,4.99073485777092
0.7,6,4.91881022862576
0.7,7,4.9104336276793
0.7,8,4.64276951858193
0.7,9,4.60254673652001
0.7,10,4.59028344861284
0.06,1,4.19601012113597
0.06,2,4.11998048192304
0.06,3,4.34802405758988
0.06,4,5.69327623622304
0.06,5,5.22863118847251
0.06,6,5.31504327247923
0.06,7,6.96796805086253
0.06,8,6.70824917954438
0.06,9,7.64813582097396
0.06,10,7.97765096340938
0.7,1,4.82690324839543
0.7,2,5.00413250626267
0.7,3,5.54868181103545
0.7,4,4.17628611450298
0.7,5,3.3956423250497
0.7,6,3.86539320477997
0.7,7,3.87452450357925
0.7,8,4.04572426284798
0.7,9,5.57041235913658
0.7,10,4.49464360268365
0.06,1,3.45737891151308
0.06,2,4.46335534698055
0.06,3,4.32959057561108
0.06,4,4.92966448765362
0.06,5,4.63488609205311
0.06,6,5.62022180002563
0.06,7,5.94382361974594
0.06,8,6.54855612534624
0.06,9,6.91172001561653
0.06,10,7.0327225291888
0.7,1,4.19627817130819
0.7,2,4.01249310802099
0.7,3,4.01652145847979
0.7,4,5.37164758892762
0.7,5,5.0761796363288
0.7,6,4.5656244490246
0.7,7,4.82952829311277
0.7,8,5.14700656378073
0.7,9,4.35135395738563
0.7,10,5.05587082643733
0.06,1,3.26041000543396
0.06,2,3.35827878067439
0.06,3,3.67703834772804
0.06,4,6.40778400913824
0.06,5,4.73612307536904
0.06,6,6.18802353114071
0.06,7,6.62882956716533
0.06,8,6.59608696098899
0.06,9,7.3772989254014
0.06,10,7.34948516745959
0.7,1,4.81926462746036
0.7,2,3.95787507862252
0.7,3,4.20387767096566
0.7,4,4.42881622516086
0.7,5,4.65856074160839
0.7,6,4.04130061042158
0.7,7,4.34124637517754
0.7,8,5.27594503430169
0.7,9,3.66719192970277
0.7,10,4.09291390990648
0.06,1,2.2805864627914
0.06,2,2.93788809746398
0.06,3,3.14897867025734
0.06,4,4.22063559873515
0.06,5,5.71469658486821
0.06,6,5.79587938859914
0.06,7,5.22657890156908
0.06,8,6.78233790479627
0.06,9,7.52511951175315
0.06,10,7.75334247647914
0.7,1,5.35536488711041
0.7,2,5.55343651539044
0.7,3,5.1126402416104
0.7,4,5.47276642893055
0.7,5,4.43949590414957
0.7,6,4.44303972796704
0.7,7,4.98689980956279
0.7,8,4.52656851476559
0.7,9,4.829870011505
0.7,10,4.48249942423572
0.06,1,2.75882571741211
0.06,2,2.4575699938477
0.06,3,3.42205450547771
0.06,4,4.84585932416642
0.06,5,4.65710972875578
0.06,6,5.31896451121626
0.06,7,7.07795322193904
0.06,8,7.08743280003916
0.06,9,6.78901466183044
0.06,10,7.86452392365136
0.7,1,5.31298497113519
0.7,2,4.32449967588509
0.7,3,4.98819080795379
0.7,4,5.10436321591903
0.7,5,6.05824413164614
0.7,6,4.45332983697026
0.7,7,4.80741076353387
0.7,8,4.83102050955473
0.7,9,4.5172854594323
0.7,10,3.99288707045585
0.06,1,4.72698712124612
0.06,2,2.80319010589738
0.06,3,4.13699037324979
0.06,4,4.19804088457422
0.06,5,5.87923957062699
0.06,6,4.49373254829155
0.06,7,6.56903002666987
0.06,8,5.73669634135755
0.06,9,7.7352007393489
0.06,10,8.56953608517368
0.7,1,5.8821789685469
0.7,2,4.24413400596794
0.7,3,4.20997767577043
0.7,4,5.19601304161735
0.7,5,4.83957784722214
0.7,6,4.21762716183927
0.7,7,4.82828068456443
0.7,8,3.35945287224506
0.7,9,5.46674488706955
0.7,10,4.56280661190128
0.06,1,3.04742856365083
0.06,2,4.84658981826101
0.06,3,5.48821566645002
0.06,4,4.70632314154387
0.06,5,4.81541438683764
0.06,6,6.37333792438458
0.06,7,4.8407098860576
0.06,8,6.55168632068374
0.06,9,7.65681776521683
0.06,10,7.68084885071488
0.7,1,5.57906312895211
0.7,2,4.88649067249749
0.7,3,4.9302897717848
0.7,4,4.94348182881418
0.7,5,4.84261296839748
0.7,6,4.24566486532602
0.7,7,5.68268913608728
0.7,8,4.29717909811831
0.7,9,4.41309743085803
0.7,10,5.64602230742768
0.06,1,2.98903417634925
0.06,2,4.21357821035694
0.06,3,3.09599892002576
0.06,4,4.57609048035534
0.06,5,5.65253121504273
0.06,6,6.09981955851593
0.06,7,5.36367503377917
0.06,8,6.43938845015485
0.06,9,6.43792510973628
0.06,10,7.91266340688082
0.7,1,4.45729567708763
0.7,2,5.67573115130068
0.7,3,4.92377679528083
0.7,4,5.56251167398041
0.7,5,4.09384705041981
0.7,6,5.75594612273955
0.7,7,5.27261448426404
0.7,8,4.30410609870818
0.7,9,4.75998579337119
0.7,10,4.45012488426085
0.06,1,3.05486930105765
0.06,2,4.16219563764197
0.06,3,3.64299610249298
0.06,4,4.01245055001586
0.06,5,6.09780320273144
0.06,6,5.51834170200215
0.06,7,5.92378825876643
0.06,8,6.56626412898147
0.06,9,7.71025876933467
0.06,10,8.39306514777291
0.7,1,5.86022120229546
0.7,2,6.07914110820516
0.7,3,5.23043538916129
0.7,4,4.9085851742639
0.7,5,3.9276327644075
0.7,6,5.08785937924568
0.7,7,4.14736190585038
0.7,8,4.96204233028829
0.7,9,4.3470862100387
0.7,10,4.5129708593913
0.06,1,2.34169619879396
0.06,2,3.83939938579297
0.06,3,4.53085182906611
0.06,4,4.32578703358487
0.06,5,4.68803718361916
0.06,6,5.35741218377418
0.06,7,6.32759377238575
0.06,8,7.19763470657048
0.06,9,7.21922760167832
0.06,10,8.06158673342871
0.7,1,6.41421950115422
0.7,2,5.574506521769
0.7,3,5.53916649132228
0.7,4,5.47195372977006
0.7,5,5.20208428162607
0.7,6,4.57567088381935
0.7,7,3.96149815474941
0.7,8,3.98460674811101
0.7,9,3.46334671117163
0.7,10,5.20673347834851
0.06,1,3.12729560807984
0.06,2,4.09069266775972
0.06,3,3.59983079306042
0.06,4,5.02042461770941
0.06,5,5.80546610685325
0.06,6,5.76762613644552
0.06,7,6.79621074804681
0.06,8,6.37977916039782
0.06,9,7.46350685922517
0.06,10,8.63057178745722
0.7,1,4.44279234470165
0.7,2,4.76508333419079
0.7,3,4.68311779871121
0.7,4,5.67033615120177
0.7,5,5.33026193218664
0.7,6,5.1069164226689
0.7,7,5.25286397202886
0.7,8,4.79110853394203
0.7,9,4.82387487619553
0.7,10,4.54664132776121
0.06,1,2.52544033177527
0.06,2,3.70419161716485
0.06,3,3.85248411197416
0.06,4,4.1678867648513
0.06,5,5.23567325921463
0.06,6,6.39420780978261
0.06,7,6.63963441945531
0.06,8,7.33825671427304
0.06,9,6.78441376158505
0.06,10,8.52297398040956
0.7,1,5.0005588906061
0.7,2,4.48716114263203
0.7,3,5.16663227790479
0.7,4,5.6494352183603
0.7,5,3.10089808463519
0.7,6,4.56811475085998
0.7,7,4.19686054068795
0.7,8,3.49209438846306
0.7,9,3.68647338409501
0.7,10,3.85273001129587
0.06,1,3.41608181205763
0.06,2,3.82774265577995
0.06,3,3.96966263304346
0.06,4,4.32889058891024
0.06,5,5.14172046803116
0.06,6,4.43820374213367
0.06,7,5.72826918387326
0.06,8,6.76118398203108
0.06,9,7.59645640343366
0.06,10,8.14912416509428
0.7,1,5.05639565548261
0.7,2,3.96542294384349
0.7,3,4.37481189907992
0.7,4,4.35363375910084
0.7,5,5.71525072895505
0.7,6,4.67796109536283
0.7,7,5.32244420914767
0.7,8,4.24378160843605
0.7,9,3.74989079316567
0.7,10,3.44094597595719
0.06,1,3.65161047149729
0.06,2,4.02275639005416
0.06,3,3.79354719979734
0.06,4,4.91993658625119
0.06,5,6.03582896358354
0.06,6,5.79032469930979
0.06,7,7.18235410330814
0.06,8,7.21009219112436
0.06,9,6.53528572441205
0.06,10,8.13097244523402
0.7,1,5.32496493519038
0.7,2,4.45265033071435
0.7,3,4.98884084664367
0.7,4,4.41116949198953
0.7,5,5.75236037981182
0.7,6,4.54304315980105
0.7,7,5.68851655104178
0.7,8,4.81826858150415
0.7,9,4.84190037082477
0.7,10,4.74498499096032
0.06,1,2.97111713827698
0.06,2,3.25721223778953
0.06,3,4.15604243193319
0.06,4,5.06272646104386
0.06,5,4.67262771357999
0.06,6,4.47770629479492
0.06,7,6.60776786208119
0.06,8,5.7265838776715
0.06,9,8.41277832661975
0.06,10,7.88892621817341
0.7,1,4.67204136245807
0.7,2,4.81909685399407
0.7,3,4.66813275177027
0.7,4,4.83887370325716
0.7,5,4.70711676931612
0.7,6,4.56533450321717
0.7,7,3.78701376760388
0.7,8,3.7143499785673
0.7,9,5.30756842270358
0.7,10,4.14625090434213
0.06,1,2.28808921422368
0.06,2,4.06577531593789
0.06,3,3.45185762286908
0.06,4,3.93926237938455
0.06,5,4.69667613332293
0.06,6,5.54532611344324
0.06,7,5.01177658704487
0.06,8,6.64730754486522
0.06,9,6.32896344864279
0.06,10,7.37222871463184
0.7,1,4.48468514091881
0.7,2,4.81707368299958
0.7,3,5.83307625977574
0.7,4,5.28128041276345
0.7,5,4.82156781143822
0.7,6,4.74953794136537
0.7,7,5.12863318649565
0.7,8,4.13576066190887
0.7,9,3.78862353589305
0.7,10,5.26647027198631
0.06,1,2.86594428585746
0.06,2,2.91172008148671
0.06,3,3.54764878947718
0.06,4,4.04584750403277
0.06,5,4.75237105170679
0.06,6,5.66621658567909
0.06,7,6.30795449523968
0.06,8,6.98124009832662
0.06,9,7.04762986999301
0.06,10,7.98637866116324
0.7,1,5.35952398182209
0.7,2,5.81869290846143
0.7,3,5.5287836699534
0.7,4,4.64888623060543
0.7,5,4.43440028481959
0.7,6,4.44446616064432
0.7,7,4.79573499390348
0.7,8,4.62657584249537
0.7,9,4.65534738135427
0.7,10,3.84585129584573
0.06,1,2.38378574737819
0.06,2,3.29947108525551
0.06,3,2.72605619199805
0.06,4,3.63299609095896
0.06,5,5.09608381927573
0.06,6,6.04838117317423
0.06,7,6.58279898599081
0.06,8,8.03705027944397
0.06,9,7.7839939483122
0.06,10,8.33786284456394
0.7,1,4.99071820318206
0.7,2,5.35115432924792
0.7,3,5.60670655028856
0.7,4,5.92302362938392
0.7,5,5.87466587190387
0.7,6,5.14060190797128
0.7,7,5.84104533282661
0.7,8,5.04863976221753
0.7,9,4.10376132036184
0.7,10,4.49873464384104
0.06,1,2.40754279791986
0.06,2,2.7689423628767
0.06,3,2.3662068242506
0.06,4,3.91541999569471
0.06,5,5.13807988056735
0.06,6,5.93160550955125
0.06,7,5.63003809284133
0.06,8,6.73431658357873
0.06,9,6.96812686492274
0.06,10,7.26482747023118
0.7,1,6.23735056096077
0.7,2,4.60284632059086
0.7,3,4.97003669195364
0.7,4,5.2856969346567
0.7,5,4.67684623424473
0.7,6,5.15632991928092
0.7,7,4.53334149948226
0.7,8,4.70514582698887
0.7,9,5.36499043265907
0.7,10,4.63327733254293
0.06,1,2.56518402324867
0.06,2,3.53207013423348
0.06,3,4.4583885511065
0.06,4,4.78187148204964
0.06,5,4.8379419323788
0.06,6,6.02934406428865
0.06,7,6.08905771551065
0.06,8,5.92281658073539
0.06,9,6.63559229194865
0.06,10,7.9239507501207
0.7,1,4.63340002352921
0.7,2,5.36017959154933
0.7,3,4.84161718544517
0.7,4,5.36324288672128
0.7,5,5.25646829634352
0.7,6,4.7699019308759
0.7,7,3.95921933227414
0.7,8,4.4763951127359
0.7,9,4.23656322967332
0.7,10,4.22428459865142
0.06,1,3.70689875055194
0.06,2,3.12866064199151
0.06,3,3.31572226426826
0.06,4,4.60500871072864
0.06,5,4.80501757310287
0.06,6,5.2407856142479
0.06,7,6.54158409216291
0.06,8,7.52364433313357
0.06,9,7.69771324030612
0.06,10,8.65663063104941
0.7,1,5.58095149128003
0.7,2,5.76558629797562
0.7,3,4.98423096017207
0.7,4,5.93616540405267
0.7,5,4.25962667062334
0.7,6,4.91064394317494
0.7,7,4.77415637489037
0.7,8,4.36588298234131
0.7,9,3.69580501689032
0.7,10,3.44816904281243
0.06,1,3.01289655061753
0.06,2,3.46640277027509
0.06,3,4.06937650809183
0.06,4,6.64451048539792
0.06,5,4.58932330650492
0.06,6,5.18772981730603
0.06,7,6.82534561790945
0.06,8,7.53583277194918
0.06,9,6.79607795078873
0.06,10,7.70082863656707
0.7,1,5.36670233155893
0.7,2,4.84078720541271
0.7,3,4.5580359721497
0.7,4,4.63304107483295
0.7,5,5.02513519677069
0.7,6,4.79185041232283
0.7,7,4.45612956061591
0.7,8,5.4091079142129
0.7,9,4.3420908439412
0.7,10,3.61448634129695
0.06,1,2.48175938927348
0.06,2,3.21709896406875
0.06,3,3.06525570569177
0.06,4,4.38874389795494
0.06,5,4.63341253320828
0.06,6,6.11210009838112
0.06,7,5.51100250311142
0.06,8,6.89225268473465
0.06,9,6.46826021859948
0.06,10,8.19941879449668
0.7,1,4.97682171344596
0.7,2,5.99387700129742
0.7,3,4.278759569288
0.7,4,5.16612049630028
0.7,5,4.57675672557559
0.7,6,3.43745041053784
0.7,7,3.91211975905848
0.7,8,3.92032631620264
0.7,9,3.64627134207844
0.7,10,4.84621087563945
0.06,1,3.08184507564187
0.06,2,3.11796675516566
0.06,3,4.41953410663479
0.06,4,4.04146186201491
0.06,5,4.64229574822871
0.06,6,4.94033089801532
0.06,7,5.52109134908929
0.06,8,7.10481159451815
0.06,9,7.14156904016257
0.06,10,8.21853324135512
0.7,1,4.34745555887394
0.7,2,5.21027902699336
0.7,3,5.06851815520434
0.7,4,4.70370140066025
0.7,5,5.86777333791031
0.7,6,3.97511030883058
0.7,7,5.07764839334823
0.7,8,4.80780845655604
0.7,9,4.90574296640174
0.7,10,4.36747599246408
0.06,1,2.75999284549137
0.06,2,3.5539353970271
0.06,3,4.60265743987652
0.06,4,4.91892609990906
0.06,5,5.39829497626707
0.06,6,5.3659689241092
0.06,7,6.59010452374218
0.06,8,6.71056962611462
0.06,9,7.20735034042347
0.06,10,7.37496763681174
0.7,1,3.916975603019
0.7,2,5.21475820604
0.7,3,5.35561478373438
0.7,4,4.57008499767914
0.7,5,6.19347851708284
0.7,6,4.61156738972646
0.7,7,4.34129346347152
0.7,8,3.95062317450222
0.7,9,4.5074169847593
0.7,10,3.69968359903589
0.06,1,2.59004532532111
0.06,2,3.95311005281084
0.06,3,3.797689322898
0.06,4,3.3978921349735
0.06,5,5.4384613061261
0.06,6,5.41583036143554
0.06,7,7.27553047476215
0.06,8,6.69317934040992
0.06,9,8.26957330137302
0.06,10,7.99582987761189
0.7,1,5.44306234918376
0.7,2,5.4951195403447
0.7,3,5.49504203618935
0.7,4,5.21441432010769
0.7,5,4.43677006120828
0.7,6,4.84162700875447
0.7,7,4.48807990433341
0.7,8,4.77053095501803
0.7,9,4.45976426212145
0.7,10,4.88966562230302
0.06,1,3.66235542185437
0.06,2,3.54699792601948
0.06,3,3.62523052254843
0.06,4,3.86343371362779
0.06,5,5.27685110740308
0.06,6,4.56342433679158
0.06,7,6.33305886644491
0.06,8,7.1712536440738
0.06,9,6.78879230740517
0.06,10,8.32649095224403
0.7,1,5.4091717724832
0.7,2,4.4233321110023
0.7,3,5.31358489126464
0.7,4,4.85127714661804
0.7,5,4.35383134994239
0.7,6,4.92167384382007
0.7,7,4.36677747626399
0.7,8,4.96889390294305
0.7,9,4.90079667300831
0.7,10,3.43139288965799
0.06,1,2.24123818472873
0.06,2,2.62193409115104
0.06,3,3.86126205565747
0.06,4,4.74631027854996
0.06,5,5.05295568415016
0.06,6,5.725247513537
0.06,7,6.23417308524475
0.06,8,6.68324053710738
0.06,9,7.27863351485753
0.06,10,8.28330244512837
0.7,1,5.31238874290914
0.7,2,4.07260592958747
0.7,3,5.65561064957941
0.7,4,5.03147440343223
0.7,5,4.59337734554875
0.7,6,4.53386749184464
0.7,7,5.04093399447715
0.7,8,3.24552984990831
0.7,9,5.52114212930558
0.7,10,4.38224443202847
0.06,1,3.11714605522776
0.06,2,3.99469616954287
0.06,3,3.45608860910688
0.06,4,3.44292336988438
0.06,5,3.85466780696013
0.06,6,5.17385306253999
0.06,7,6.06471387087803
0.06,8,5.65993532574231
0.06,9,7.13613044099286
0.06,10,7.33695837658982
0.7,1,5.80398587687903
0.7,2,5.34064234305106
0.7,3,4.52807973621428
0.7,4,5.57715135818433
0.7,5,4.37017240519476
